Name	SMILES	Formula	ƒÂD	ƒÂP	ƒÂH	ƒÂHDon	ƒÂHAcc	MWt	Density	MVol
DB00273	[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2	C12H21NO8S	17.03	10.67	6.15	1.4	4.4	339.4	1.364	248.8
DB00274	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O	C15H17N7O5S3	20.63	16.71	13.22	6.4	10.5	471.6	1.522	309.8
DB00275	CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O	C24H26N6O3	19.87	8.31	5.26	5	4.3	446.5	1.259	354.6
DB00276	COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1	C21H19N3O3S	22.07	11.32	9.34	6.4	6.6	393.5	1.367	287.8
DB00277	CN1C2=C(NC=N2)C(=O)N(C)C1=O	C7H8N4O2	19.72	15.42	10.5	8.4	5.7	180.2	1.377	130.8
DB00278	C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2	C23H36N6O5S	19.09	13.66	8.23	9.7	5.2	508.6	1.329	382.8
DB00279	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	C15H12I3NO4	22.63	5.62	13.57	11.2	6.6	651	2.322	280.4
DB00280	CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C	C21H29N3O	17.87	6.44	4.33	2	4.1	339.5	1.035	328
DB00281	CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	C14H22N2O	17.87	8.15	6.2	3.7	4.9	234.3	1.008	232.5
DB00282	NCCC(O)(P(O)(O)=O)P(O)(O)=O	C3H11NO7P2	24.94	23.62	51.43	38.7	36.6	235.1	1.877	125.2
DB00283	CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	C21H26ClNO	18.59	2.64	3.24	0.1	2.6	343.9	1.088	316.2
DB00284	C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@H](O)[C@H](O)[C@H]1O	C25H43NO18	16.66	6.98	0.1	109.9	25.1	645.6	1.301	496.4
DB00285	COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1	C17H27NO2	17.99	4.87	7.13	3.5	5.8	277.4	1.046	265.3
DB00286	Error									
DB00287	CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F	C26H35F3O6	17.35	6.79	7.08	6.3	5.6	500.5	1.138	439.9
DB00288	[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC1(CCCC1)O2)C(=O)COC(C)=O	C28H35FO7	19.09	6.52	4.64	2.9	4.3	502.6	1.325	379.4
DB00289	CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1	C17H21NO	18.42	3.28	4.27	1.4	4.3	255.3	1.031	247.7
DB00290	Error									
DB00291	OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl	C14H19Cl2NO2	18.6	6.74	8.42	6.9	6	304.2	1.236	246.2
DB00292	CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1	C14H16N2O2	18.29	7.01	3.83	0.1	3.9	244.3	1.1	222.1
DB00293	CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	C21H22N4O6S	20.04	13.22	12.85	10.1	8.5	458.5	1.459	314.3
DB00294	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]	C22H28O2	18.24	5.43	5.42	4.1	3.1	324.4	1.076	301.4
DB00295	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O	C17H19NO3	19.37	4.31	11.21	7.3	6.9	285.3	1.241	229.9
DB00296	CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	C17H26N2O	18.39	6.67	5.62	3.4	4.2	274.4	1.024	268.1
DB00297	CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C	C18H28N2O	18.1	6.46	6.03	3.4	4.6	288.4	1.011	285.2
DB00298	CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1	C19H27N5	19.8	8.87	5.23	1.9	5.2	325.5	1.107	293.9
DB00299	NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2	C10H16N5O3	18.57	17.69	13.99	12.7	9.9	254.3	1.395	182.2
DB00300	C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O	C9H14N5O4P	21.76	17.43	27.21	15.3	19.6	287.2	1.473	195
DB00301	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl)C(O)=O	C19H17ClFN3O5S	19.25	9.27	8.91	5.1	7.3	453.9	1.446	313.9
DB00302	NC[C@H]1CC[C@@H](CC1)C(O)=O	C8H15NO2	17.36	6.27	11.86	8.3	7.6	157.2	1.046	150.2
DB00303	[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O	C22H25N3O7S	19.86	10.84	12.55	6.1	8.6	475.5	1.394	341
DB00304	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]	C22H30O	17.64	3.46	5.16	4.1	3	310.5	1.02	304.5
DB00305	CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O	C15H18N4O5	19.61	16.48	10.56	3.4	7.4	334.3	1.42	235.5
DB00306	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	C11H16N2O3	17.8	9.98	7.48	5.3	5	224.3	1.102	203.5
DB00307	CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C	C24H28O2	17.99	1.49	4.2	3.2	1.5	348.5	1.091	319.3
DB00308	CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1	C20H36N2O3S	17.42	9.88	8.43	6.2	5.5	384.6	1.076	357.5
DB00309	[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC	C43H55N5O7	21.21	9.66	4.69	0.1	3.8	753.9	1.299	580.4
DB00310	NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12	C14H11ClN2O4S	21.61	16.21	9.13	8.4	8.4	338.8	1.612	210.1
DB00312	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	C11H18N2O3	17.53	10.24	7.47	5.4	4.6	226.3	1.087	208.2
DB00313	CCCC(CCC)C(O)=O	C8H16O2	16.09	4.25	9	7.1	5.4	144.2	0.895	161.1
DB00314	Error									
DB00315	CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12	C16H21N3O2	19.05	8.27	7.62	0.2	5.3	287.4	1.236	232.4
DB00316	CC(=O)NC1=CC=C(O)C=C1	C8H9NO2	20.17	13.33	14.36	11.9	8.8	151.2	1.206	125.3
DB00317	COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1	C22H24ClFN4O3	20.18	6.19	7.42	2	5.2	446.9	1.304	342.8
DB00318	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O	C18H21NO3	19.17	4.05	8.03	4.8	5.4	299.4	1.243	240.9
DB00319	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O	C23H27N5O7S	19.64	12.37	11.55	3.3	7.9	517.6	1.402	369.1
DB00320	[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O	C33H37N5O5	20.94	8.31	7.49	1.7	5	583.7	1.307	446.7
DB00321	CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12	C20H23N	18.54	2.63	3.51	0.1	3.8	277.4	1.023	271.1
DB00322	OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O	C9H11FN2O5	18.44	11.4	15.9	11	12.3	246.2	1.383	178.1
DB00323	CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O	C14H11NO5	21.12	11.65	11.48	14.1	5.5	273.2	1.367	199.9
DB00324	[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C	C22H29FO4	18.95	7.73	6.34	3.9	5.9	376.5	1.248	301.6
DB00325	O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N	C5FN6O	15.61	34.41	9.09	8.4	6.9	179.1	1.126	159
DB00326	Error									
DB00327	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O	C17H19NO3	20.03	6.6	8.06	4.7	5.1	285.3	1.298	219.8
DB00328	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O	C19H16ClNO4	20.69	6.49	6.83	3.3	5.6	357.8	1.296	276.2
DB00330	CC[C@@H](CO)NCCN[C@@H](CC)CO	C10H24N2O2	16.74	6.69	12.97	9.7	10.1	204.3	0.985	207.4
DB00331	CN(C)C(=N)NC(N)=N	C4H11N5	18.82	9.29	20.9	7.6	19.5	129.2	1.096	117.9
DB00332	Error									
DB00333	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	C21H27NO	17.59	2.68	2.69	0.1	2.5	309.4	0.999	309.7
DB00334	CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2	C17H20N4S	19.78	7.9	7.21	7.5	3.9	312.4	1.227	254.7
DB00335	CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1	C14H22N2O3	18.13	10.52	10.28	5.8	9	266.3	1.129	235.9
DB00336	NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O	C6H6N4O4	18.72	17.85	12.25	0.1	10.6	198.1	1.419	139.6
DB00337	Error									
DB00338	COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C	C17H19N3O3S	20.33	12.11	6.97	0.1	4.7	345.4	1.275	271
DB00339	NC(=O)C1=NC=CN=C1	C5H5N3O	20.05	17.89	13.52	7.4	10.8	123.1	1.293	95.2
DB00340	CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1	C20H23NS	19.45	2.73	3.85	0.1	3.7	309.5	1.08	286.5
DB00341	OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	C21H25ClN2O3	19.36	4.83	8.02	4	6.2	388.9	1.192	326.3
DB00343	COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O	C22H26N2O4S	18.98	4.58	6.37	1.4	5.8	414.5	1.191	348.2
DB00344	CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12	C19H21N	18.86	2.3	3.41	5.5	1.7	263.4	1.035	254.4
DB00345	NC1=CC=C(C=C1)C(=O)NCC(O)=O	C9H10N2O3	20.03	14.32	17.78	13.4	10.8	194.2	1.349	144
DB00346	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1	C19H27N5O4	19.59	10.39	10.32	5.1	6	389.5	1.252	311.1
DB00347	CN1C(=O)OC(C)(C)C1=O	C6H9NO3	18.17	10.38	5.67	0.5	5.9	143.1	1.114	128.5
DB00348	[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O	C14H10F3NO5	19.11	12.76	2.03	0.9	3.9	329.2	1.457	225.9
DB00349	CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O	C16H13ClN2O2	20.49	5.23	5.89	5	5.7	300.7	1.278	235.3
DB00350	NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1	C9H15N5O	20.93	12.71	21.87	13.7	15.3	209.3	1.312	159.5
DB00351	[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C	C23H30O4	18.78	5.35	3.21	1	3.1	370.5	1.186	312.4
DB00352	NC1=NC(=S)C2=C(N1)N=CN2	C5H5N5S	20.43	27.82	18.94	15.9	10.1	167.2	1.794	93.2
DB00353	[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO	C20H25N3O2	19.68	9.62	10.16	5.7	7.3	339.4	1.255	270.5
DB00354	CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1	C28H33ClN2	18.99	2.05	3.54	0.1	2.7	433	1.08	401
DB00355	C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O	C13H17N5O8S2	18.91	18.03	19.66	8.9	11.5	435.5	1.55	281
DB00356	ClC1=CC2=C(OC(=O)N2)C=C1	C7H4ClNO2	21.66	11.41	9.55	6.8	6.8	169.6	1.679	101
DB00357	CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1	C13H16N2O2	19.11	7.53	9.98	5.2	6.5	232.3	1.147	202.5
DB00358	OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F	C17H16F6N2O	17.11	5.18	6.91	4.1	5.8	378.3	1.353	279.7
DB00359	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1	C10H10N4O2S	21.43	17.68	13.02	8.3	9.5	250.3	1.46	171.4
DB00360	CC(O)C(O)C1CNC2=C(N1)C(=O)N=C(N)N2	C9H15N5O3	19.82	13.77	14.54	6.3	10.5	241.3	1.378	175.1
DB00361	[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC	C45H54N4O8	20.8	4.58	5.72	4.3	1.7	778.9	1.306	596.2
DB00362	Error									
DB00363	CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12	C18H19ClN4	20.03	7.97	6.02	5.5	3	326.8	1.271	257.2
DB00364	Error									
DB00366	CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1	C17H22N2O	18.14	3.15	3.79	0.1	4.4	270.4	1.036	260.9
DB00367	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]	C21H28O2	18.48	5.8	5.64	4.5	3.1	312.4	1.086	287.7
DB00368	NC[C@H](O)C1=CC(O)=C(O)C=C1	C8H11NO3	20.09	9.11	18.75	12.4	12.4	169.2	1.309	129.2
DB00369	NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1	C8H14N3O6P	21.33	16.8	26.92	16.7	19.3	279.2	1.502	185.9
DB00370	CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1	C17H19N3	20.52	8.1	5.65	2.6	5.5	265.4	1.163	228.1
DB00371	CCCC(C)(COC(N)=O)COC(N)=O	C9H18N2O4	16.84	9.38	10.41	8.1	5.2	218.3	1.111	196.5
DB00373	CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1	C13H24N4O3S	18.33	12.24	6.97	6.3	11.8	316.4	1.241	255.1
DB00374	[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1	C23H34O5	18.1	5.91	10.37	7.1	7.1	390.5	1.127	346.4
DB00375	Error									
DB00376	OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1	C20H31NO	18.27	2.2	6.06	3.5	4.8	301.5	1.04	289.8
DB00377	[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2	C19H24N2O	19.5	4.06	5.2	2	4.5	296.4	1.167	253.9
DB00378	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C	C21H28O2	18.68	5.16	2.78	0.8	2.7	312.4	1.115	280.2
DB00379	CC(N)COC1=C(C)C=CC=C1C	C11H17NO	18.13	4.56	6.12	3	5.3	179.3	0.995	180.1
DB00380	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	C11H16N4O4	19.77	12.59	13.21	6.7	9	268.3	1.264	212.3
DB00381	CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC	C20H25ClN2O5	17.98	4.32	7.15	2.3	7	408.9	1.212	337.4
DB00383	CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1	C20H28N2O3	18.3	5.36	6.52	5.4	4.7	344.4	1.159	297.3
DB00384	NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1	C12H11N7	20.62	10.35	13.06	5.7	10.7	253.3	1.204	210.4
DB00385	[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)COC(=O)CCCC)O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1	C34H36F3NO13	19.98	14.56	0.1	5.4	5	723.6	1.411	512.8
DB00387	OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1	C19H29NO	18.28	2.14	6.18	3.7	4.8	287.4	1.052	273.1
DB00388	CNC[C@H](O)C1=CC(O)=CC=C1	C9H13NO2	18.97	6.72	15.46	10.6	11	167.2	1.132	147.7
DB00389	CCOC(=O)N1C=CN(C)C1=S	C7H10N2O2S	19.17	17.2	11.51	1.9	10.9	186.2	1.308	142.4
DB00390	Error									
DB00391	CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O	C15H23N3O4S	19.2	15.34	9.77	6.7	6.2	341.4	1.281	266.5
DB00392	CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12	C19H24N2S	19.01	6.29	4.9	0.3	4.7	312.5	1.108	281.9
DB00393	COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C	C21H26N2O7	17.89	4.91	6.11	0.5	5.9	418.4	1.18	354.7
DB00394	[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	C28H37ClO7	18.7	6.49	3.78	2.2	4.4	521	1.241	420
DB00395	CCCC(C)(COC(N)=O)COC(=O)NC(C)C	C12H24N2O4	16.71	8.26	6.46	6.2	3.4	260.3	1.052	247.6
DB00396	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C21H30O2	18.55	5.32	2.74	0.8	2.7	314.4	1.067	294.7
DB00397	C[C@@H](N)[C@@H](O)C1=CC=CC=C1	C9H13NO	18.53	5.49	11.68	6.5	8.5	151.2	1.063	142.3
DB00398	CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1	C21H16ClF3N4O3	20.8	13.82	8.86	7.2	5.8	464.8	1.468	316.5
DB00399	OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O	C5H10N2O7P2	25.64	24.56	48.53	33.6	34.2	272.1	1.844	147.5
DB00400	COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC	C17H17ClO6	20.02	9.77	6.08	0.7	4.9	352.8	1.417	249
DB00401	COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C	C20H24N2O6	17.95	4.93	6.26	0.9	6.3	388.4	1.164	333.8
DB00402	CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1	C17H17ClN6O3	20.94	12.51	7.36	1.9	8.2	388.8	1.425	272.8
DB00403	Error									
DB00404	CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12	C17H13ClN4	20.32	8.27	2.6	0.9	3.3	308.8	1.332	231.8
DB00405	CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1	C16H19BrN2	18.89	5.22	4.64	1.4	4.6	319.2	1.27	251.4
DB00406	CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C	C25H30N3	18.98	2.36	3.21	0.1	3.6	372.5	1.116	333.9
DB00408	CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2	C18H18ClN3O	19.93	5.81	4.92	2.2	4	327.8	1.235	265.4
DB00409	CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC	C16H23BrN2O3	19.06	9.47	7.88	4.1	4.5	371.3	1.36	273
DB00410	C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O	C26H44O9	17.03	6.34	7.97	6.2	7.8	500.6	1.085	461.2
DB00411	Error									
DB00412	CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1	C18H19N3O3S	20.12	5.98	9.03	3.1	7.3	357.4	1.294	276.2
DB00413	CCCN[C@H]1CCC2=C(C1)SC(N)=N2	C10H17N3S	18.57	6.35	9.31	4	6.6	211.3	1.136	186
DB00415	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O	C16H19N3O4S	18.97	9.39	10.69	4	7.2	349.4	1.351	258.6
DB00417	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O	C16H18N2O5S	19.01	10.16	10.83	6.7	6.6	350.4	1.36	257.7
DB00418	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	C12H18N2O3	17.59	9.12	7.04	5.1	4.1	238.3	1.09	218.6
DB00419	CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	C10H21NO4	17.09	7.66	16.21	13.5	13.9	219.3	0.969	226.3
DB00420	CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12	C17H20N2S	19.51	6.63	5.48	0.3	5.2	284.4	1.148	247.8
DB00421	[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O	C24H32O4S	19.55	3.53	3.02	1.7	3.6	416.6	1.206	345.4
DB00422	COC(=O)C(C1CCCCN1)C1=CC=CC=C1	C14H19NO2	17.85	3.65	5.13	2	4.9	233.3	1.074	217.3
DB00423	COC1=CC=CC=C1OCC(O)COC(N)=O	C11H15NO5	18.43	10.22	11.97	7.4	8.4	241.2	1.262	191.2
DB00424	CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1	C17H23NO3	18.35	4.44	8.13	4.4	6.6	289.4	1.13	256.1
DB00425	CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1	C19H21N3O	19.91	7.57	7.04	0.1	6.9	307.4	1.112	276.5
DB00426	CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O	C14H19N5O4	18.39	9.17	9.34	3.5	8.6	321.3	1.255	256
DB00427	CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1	C19H22N2	19.33	3.64	4.33	0.1	4.1	278.4	1.072	259.7
DB00428	CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O	C8H15N3O7	17.72	15.14	15.2	9.7	20.3	265.2	1.286	206.2
DB00429	Error									
DB00430	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C(O)=O	C25H24N8O7S2	22.86	14.83	14.18	6.8	9.9	612.7	1.473	415.9
DB00431	Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl	C6H6Cl6	19.22	20.95	2.91	0.1	3.4	290.8	1.512	192.4
DB00432	OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F	C10H11F3N2O5	17.8	9.82	14.33	9.8	11.2	296.2	1.448	204.6
DB00433	CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1	C20H24ClN3S	20.53	6.33	6.73	1	5.5	373.9	1.232	303.6
DB00434	CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12	C21H21N	19.61	2.17	4.63	3.7	3	287.4	1.075	267.3
DB00435	[N]=O	HNO	17.05	15.92	17.76	4.3	17.7	31	1.108	28
DB00436	NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F	C15H14F3N3O4S2	19.05	20.51	9.07	10.6	5.5	421.4	1.62	260.1
DB00437	O=C1N=CN=C2NNC=C12	C5H4N4O	20.69	17.2	7.58	9.8	3.3	136.1	1.479	92
DB00438	[O-]C(=O)C1=C(CS[C@]2([H])[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C3=CSC(N)=N3)C(=O)N12)C[N+]1=CC=CC=C1	C22H22N6O7S2	19.91	11.35	13.01	2.1	10.3	546.6	1.484	368.3
